x y error lookahead integral_lateral
1.169020638601734330e-01 1.939383657533892524e+00 5.248062238609854102e-01 2.037209335791478060e-01 5.999999999999999778e-01
1.207158507032463080e-01 1.933850875453777984e+00 5.256310929334806481e-01 2.038446639400220972e-01 5.999999999999999778e-01
1.224415763053876005e-01 1.931434623240333215e+00 5.260715514378545565e-01 2.039107327156781668e-01 5.999999999999999778e-01
1.273568993314253550e-01 1.924210235404522296e+00 5.272660928497759913e-01 2.040899139274663932e-01 5.999999999999999778e-01
1.310994753615093988e-01 1.918940912121636977e+00 5.283692703088147535e-01 2.042553905463221908e-01 5.999999999999999778e-01
1.343269504769881162e-01 1.914191799013780670e+00 5.292967663597278882e-01 2.043945149539591610e-01 5.999999999999999778e-01
1.375700053057045680e-01 1.909850541698717930e+00 5.304056340608336306e-01 2.045608451091250335e-01 5.999999999999999778e-01
1.399713098682909274e-01 1.906519227945685069e+00 5.309095995093188192e-01 2.046364399263978229e-01 5.999999999999999778e-01
1.436165739985442169e-01 1.901170855115055680e+00 5.315983122072800438e-01 2.047397468310920010e-01 5.999999999999999778e-01
1.482464542705671517e-01 1.894577224384984548e+00 5.326755495556400044e-01 2.049013324333460173e-01 5.999999999999999778e-01
1.499985870530981535e-01 1.892165438785507803e+00 5.331518574267175570e-01 2.049727786140076446e-01 5.999999999999999778e-01
1.530428507583060371e-01 1.887918847693425217e+00 5.339932673674298025e-01 2.050989901051144537e-01 5.999999999999999778e-01
1.570473521082125790e-01 1.882102656391739792e+00 5.350772141808983751e-01 2.052615821271347452e-01 5.999999999999999778e-01
1.616256915436461994e-01 1.875423847215604400e+00 5.364156158371917726e-01 2.054623423755787548e-01 5.999999999999999778e-01
1.651578913887940536e-01 1.870677473028531823e+00 5.374872603836446938e-01 2.056230890575466985e-01 5.999999999999999778e-01
1.686592559856940343e-01 1.865737879877234828e+00 5.382159039376754883e-01 2.057323855906513232e-01 5.999999999999999778e-01
1.720681213263986487e-01 1.860732873265595666e+00 5.388993369836786451e-01 2.058349005475517968e-01 5.999999999999999778e-01
1.769744314595915191e-01 1.853715241718435269e+00 5.400838109083457850e-01 2.060125716362518622e-01 5.999999999999999778e-01
1.800251658171538871e-01 1.849302666564053954e+00 5.408658697204744570e-01 2.061298804580711796e-01 5.999999999999999778e-01
1.848844516156448736e-01 1.842561832730233329e+00 5.423409138857888667e-01 2.063511370828683411e-01 5.999999999999999778e-01
1.885401982522160735e-01 1.837349227379513117e+00 5.434731766059446301e-01 2.065209764908916834e-01 5.999999999999999778e-01
1.921115121031562456e-01 1.832286972394179703e+00 5.443937898380261098e-01 2.066590684757039220e-01 5.999999999999999778e-01
1.957991418170141329e-01 1.827114449925184569e+00 5.451884530651077698e-01 2.067782679597661710e-01 5.999999999999999778e-01
2.002936228340789770e-01 1.820839024335753731e+00 5.462684881914033896e-01 2.069402732287105029e-01 5.999999999999999778e-01
2.043494750876516663e-01 1.814945000811986509e+00 5.472318896327098559e-01 2.070847834449064950e-01 5.999999999999999778e-01
2.098725971100791621e-01 1.807281082797904004e+00 5.488467596212917021e-01 2.073270139431937498e-01 5.999999999999999778e-01
2.129881013980567395e-01 1.802900553585792931e+00 5.498030096637719355e-01 2.074704514495657737e-01 5.999999999999999778e-01
2.186078307877677429e-01 1.794858954808493889e+00 5.513610775487867155e-01 2.077041616323180018e-01 5.999999999999999778e-01
2.226869753517912720e-01 1.789263034840709921e+00 5.523019958674798557e-01 2.078452993801219728e-01 5.999999999999999778e-01
2.284872920410587760e-01 1.781090750118730082e+00 5.536889178693777946e-01 2.080533376804066803e-01 5.999999999999999778e-01
2.324127841548790929e-01 1.775555843610273632e+00 5.547264880471095561e-01 2.082089732070664390e-01 5.999999999999999778e-01
2.375414701540496942e-01 1.768489253728099619e+00 5.562743682002945222e-01 2.084411552300441950e-01 5.999999999999999778e-01
2.416186119216361394e-01 1.762802593206842960e+00 5.575706629338743614e-01 2.086355994400811431e-01 5.999999999999999778e-01
2.457828430061695935e-01 1.757090799724804864e+00 5.587613115074856474e-01 2.088141967261228360e-01 5.999999999999999778e-01
2.496944197997644777e-01 1.751913078826423220e+00 5.597562211852815661e-01 2.089634331777922294e-01 5.999999999999999778e-01
2.543035216358434658e-01 1.745548751723393632e+00 5.609025140093814032e-01 2.091353771014072271e-01 5.999999999999999778e-01
2.581072273726471300e-01 1.740501796139903412e+00 5.620210448482040322e-01 2.093031567272305993e-01 5.999999999999999778e-01
2.620551158102121247e-01 1.735209712380696434e+00 5.632311697143393969e-01 2.094846754571509095e-01 5.999999999999999778e-01
2.664655820267224917e-01 1.729230279662343550e+00 5.646427938511031641e-01 2.096964190776654524e-01 5.999999999999999778e-01
2.715345043994247809e-01 1.722191021714206682e+00 5.662902011525963175e-01 2.099435301728894421e-01 5.999999999999999778e-01
2.756048824024537880e-01 1.716710063973395872e+00 5.672515253353885845e-01 2.100877288003082932e-01 5.999999999999999778e-01
2.804347905139837893e-01 1.710214331461243908e+00 5.685001558228158780e-01 2.102750233734223817e-01 5.999999999999999778e-01
2.845858249345021296e-01 1.704623328144553529e+00 5.696592908574001912e-01 2.104488936286100231e-01 5.999999999999999778e-01
2.897779250649158977e-01 1.697477748099525563e+00 5.711590168344946594e-01 2.106738525251741767e-01 5.999999999999999778e-01
2.934394069484654310e-01 1.692527130624272402e+00 5.723338735665921551e-01 2.108500810349888122e-01 5.999999999999999778e-01
2.995840246965170706e-01 1.684336665366243935e+00 5.744134758988082012e-01 2.111620213848212080e-01 5.999999999999999778e-01
3.036563651199541414e-01 1.678920786182365621e+00 5.754194205043828836e-01 2.113129130756574159e-01 5.999999999999999778e-01
3.095255812211278879e-01 1.670951467604171681e+00 5.769315465552627975e-01 2.115397319832894030e-01 5.999999999999999778e-01
3.137250879831170458e-01 1.665344718716195604e+00 5.781575044173610234e-01 2.117236256626041646e-01 5.999999999999999778e-01
3.179359484199915653e-01 1.659843884407433912e+00 5.795217761055927452e-01 2.119282664158388951e-01 5.999999999999999778e-01
3.223231423356642811e-01 1.653909240339134445e+00 5.809415386903027390e-01 2.121412308035454108e-01 5.999999999999999778e-01
3.287776525029187935e-01 1.645191999130084071e+00 5.829271222806905461e-01 2.124390683421035764e-01 5.999999999999999778e-01
3.327193503748494541e-01 1.639914385605126590e+00 5.839131419771176335e-01 2.125869712965676450e-01 5.999999999999999778e-01
3.389147234026366196e-01 1.631642658527087120e+00 5.856198824518611401e-01 2.128429823677791544e-01 5.999999999999999778e-01
3.429237489082832546e-01 1.626223643015849651e+00 5.867893815633218324e-01 2.130184072344982749e-01 5.999999999999999778e-01
3.495844333515191193e-01 1.617284720952769206e+00 5.889251954141342393e-01 2.133387793121201415e-01 5.999999999999999778e-01
3.534796969179229698e-01 1.612170030596527637e+00 5.903150602525889523e-01 2.135472590378883484e-01 5.999999999999999778e-01
3.601065454319494208e-01 1.603384408775556658e+00 5.920862434248228556e-01 2.138129365137234061e-01 5.999999999999999778e-01
3.637246608048549379e-01 1.598585649254354202e+00 5.930702895983387402e-01 2.139605434397507944e-01 5.999999999999999778e-01
3.696168982930272406e-01 1.590883853001529236e+00 5.948496277894362860e-01 2.142274441684154374e-01 5.999999999999999778e-01
3.739985653910010699e-01 1.585143138695789045e+00 5.962658018626708634e-01 2.144398702794006462e-01 5.999999999999999778e-01
3.802093410530896778e-01 1.577049837483809336e+00 5.984351045325471130e-01 2.147652656798820781e-01 5.999999999999999778e-01
3.837837563509506889e-01 1.572290315358191748e+00 5.995635558347206517e-01 2.149345333752080978e-01 5.999999999999999778e-01
3.884227036790419696e-01 1.566255173257783184e+00 6.008006865169225330e-01 2.151201029775383633e-01 5.999999999999999778e-01
3.949235846806415928e-01 1.557674041046041458e+00 6.026360588540792262e-01 2.153954088281118673e-01 5.999999999999999778e-01
3.992323762854775304e-01 1.552087278631326672e+00 6.039996838739730700e-01 2.155999525810959605e-01 5.999999999999999778e-01
4.054520833859687201e-01 1.543960900203657616e+00 6.060811179029932383e-01 2.159121676854489635e-01 5.999999999999999778e-01
4.100619680126400546e-01 1.537903663338699545e+00 6.077162375250644288e-01 2.161574356287596643e-01 5.999999999999999778e-01
4.169825209691905288e-01 1.528897757711186634e+00 6.096246626910607480e-01 2.164436994036590955e-01 5.999999999999999778e-01
4.213201800566607202e-01 1.523394977258123228e+00 6.109382031443061356e-01 2.166407304716459203e-01 5.999999999999999778e-01
4.273910397069080047e-01 1.515526664033777893e+00 6.128327200070904368e-01 2.169249080010635655e-01 5.999999999999999778e-01
4.315666659421310003e-01 1.510089906197571663e+00 6.142150309602013580e-01 2.171322546440301871e-01 5.999999999999999778e-01
4.380943620475296618e-01 1.501614501169356020e+00 6.165324166540750994e-01 2.174798624981112427e-01 5.999999999999999778e-01
4.426945724148085293e-01 1.495794867154301322e+00 6.179265772972978299e-01 2.176889865945946800e-01 5.999999999999999778e-01
4.489398107995398179e-01 1.487660232054452525e+00 6.196744899596018374e-01 2.179511734939402756e-01 5.999999999999999778e-01
4.529709914189147257e-01 1.482629307191148715e+00 6.209886582921169129e-01 2.181482987438175258e-01 5.999999999999999778e-01
4.600738217046403955e-01 1.473533196606848561e+00 6.233594561776185650e-01 2.185039184266427958e-01 5.999999999999999778e-01
4.647373502976821502e-01 1.467617917854890708e+00 6.250510889358436017e-01 2.187576633403765514e-01 5.999999999999999778e-01
4.711452572122574733e-01 1.459470085544710027e+00 6.271368984830248960e-01 2.190705347724537511e-01 5.999999999999999778e-01
4.760291363878741411e-01 1.453121005333789517e+00 6.284926393975238668e-01 2.192738959096285911e-01 5.999999999999999778e-01
4.876690842250313573e-01 1.437843617032034338e+00 6.320583176409514392e-01 3.516939962338283543e-01 5.999999999999999778e-01
4.978986466330238558e-01 1.424664661599208237e+00 6.355729699580672243e-01 3.525375127899361694e-01 5.999999999999999778e-01
5.117039818651044625e-01 1.406908495671072901e+00 6.396594796670089789e-01 3.535182751200821594e-01 5.999999999999999778e-01
5.210817985305742361e-01 1.394865283242827214e+00 6.428773257157581744e-01 3.542905581717820107e-01 5.999999999999999778e-01
5.326298744931857732e-01 1.380015295967173872e+00 6.464307751462374796e-01 2.219646162719356164e-01 5.999999999999999778e-01
5.415311168189411717e-01 1.368609428457999933e+00 6.492181562409454765e-01 2.223827234361418215e-01 5.999999999999999778e-01
5.553142728889207680e-01 1.350827232141978751e+00 6.538830821250366521e-01 3.569319397100088054e-01 5.999999999999999778e-01
5.647349626279890566e-01 1.338808675558488037e+00 6.566520523529398856e-01 3.575964925647056036e-01 5.999999999999999778e-01
5.775192071746918510e-01 1.322838704060475212e+00 6.611004172959559222e-01 2.241650625943933939e-01 5.999999999999999778e-01
5.857124885552431603e-01 1.312361458788730229e+00 6.637987648272626329e-01 3.593117035585430274e-01 5.999999999999999778e-01
5.989259927581996878e-01 1.295840570657150526e+00 6.680074760421050861e-01 2.252011214063157629e-01 5.999999999999999778e-01
6.061328020431121510e-01 1.286763253055141165e+00 6.705446569881841068e-01 3.609307176771642256e-01 5.999999999999999778e-01
6.191391334096534305e-01 1.270522885734631124e+00 6.756596023334893175e-01 3.621583045600374473e-01 5.999999999999999778e-01
6.270427304997933105e-01 1.260611818993648381e+00 6.790442592878719319e-01 3.629706222290893236e-01 5.999999999999999778e-01
6.388439714061484587e-01 1.245970840322541573e+00 6.845606431069178877e-01 2.276840964660376831e-01 5.999999999999999778e-01
6.462698832495696877e-01 1.236628135001544226e+00 6.882278955910763329e-01 3.651746949418583355e-01 5.999999999999999778e-01
6.586840264519143728e-01 1.221030308368887152e+00 6.947798528458863920e-01 3.667471646830127163e-01 5.999999999999999778e-01
6.672099274249192469e-01 1.210473112838197585e+00 6.996199100098329238e-01 3.679087784023599150e-01 5.999999999999999778e-01
6.792175705952161469e-01 1.195563109961697013e+00 7.068107513211426829e-01 3.696345803170742461e-01 5.999999999999999778e-01
6.872160990331508401e-01 1.185670066020053870e+00 7.118562637121573777e-01 3.708455032909177551e-01 5.999999999999999778e-01
6.995531681225268805e-01 1.170543226944439574e+00 7.200414066474837282e-01 3.728099375953961014e-01 5.999999999999999778e-01
7.075920234558449318e-01 1.160633254041407048e+00 7.255959715725193160e-01 3.741430331774046603e-01 5.999999999999999778e-01
7.189571899642298591e-01 1.146681839582625484e+00 7.337676764920929573e-01 2.350651514738139602e-01 5.999999999999999778e-01
7.268879818289721850e-01 1.136966986694316617e+00 7.396797236449822455e-01 2.359519585467473313e-01 5.999999999999999778e-01
7.390215931832999630e-01 1.122024417852456102e+00 7.490279525781489145e-01 3.797667086187557217e-01 5.999999999999999778e-01
7.482921704686180675e-01 1.110716092704910674e+00 7.564385140700318200e-01 3.815452433768076190e-01 5.999999999999999778e-01
7.598282189232240524e-01 1.096806485680550836e+00 7.659702461204727086e-01 2.398955369180709174e-01 5.999999999999999778e-01
7.677408427164493787e-01 1.087171368572554586e+00 7.726738309751249867e-01 2.409010746462687536e-01 5.999999999999999778e-01
7.801615528362252361e-01 1.071898433565612319e+00 7.834675700199843495e-01 3.880322168047962705e-01 5.999999999999999778e-01
7.887727537236417508e-01 1.061379457196565124e+00 7.911573135492850906e-01 3.898777552518284395e-01 5.999999999999999778e-01
8.009460217403799875e-01 1.046539230309170510e+00 8.022969710147928035e-01 3.920000000000000151e-01 5.999999999999999778e-01
8.091650802429219969e-01 1.036740655929426103e+00 8.099987672105797287e-01 2.449999999999999956e-01 5.999999999999999778e-01
8.164704726851124139e-01 1.027821890007023953e+00 8.169443618326855949e-01 3.920000000000000151e-01 5.999999999999999778e-01
8.293862115500016952e-01 1.012318549236301823e+00 8.294776878039283874e-01 2.449999999999999956e-01 5.999999999999999778e-01
8.373703184450249637e-01 1.002754918081496749e+00 8.373748502232188917e-01 2.449999999999999956e-01 5.999999999999999778e-01
8.493747358038257200e-01 9.881623360733434724e-01 8.494572220595096868e-01 2.449999999999999956e-01 5.999999999999999778e-01
8.583512521387626215e-01 9.772558393568900881e-01 8.586525309410909523e-01 3.920000000000000151e-01 5.999999999999999778e-01
8.719028919622260343e-01 9.607741082481384698e-01 8.727848094437837823e-01 3.920000000000000151e-01 5.999999999999999778e-01
8.803944448096985287e-01 9.505678756598405776e-01 8.817811028642870141e-01 3.920000000000000151e-01 5.999999999999999778e-01
8.923075407883024335e-01 9.361911439208303598e-01 8.945861151738272454e-01 3.920000000000000151e-01 5.999999999999999778e-01
9.003513125680361329e-01 9.265986926184053285e-01 9.033383850851866015e-01 2.449999999999999956e-01 5.999999999999999778e-01
9.120677065053131027e-01 9.125647373464829126e-01 9.126737918143327244e-01 3.920000000000000151e-01 5.999999999999999778e-01
9.208094479686551592e-01 9.020151116103647393e-01 9.021940151462466417e-01 2.449999999999999956e-01 5.999999999999999778e-01
9.318506143318678880e-01 8.899120668683854207e-01 8.899390096747095136e-01 2.449999999999999956e-01 5.999999999999999778e-01
9.378880335511383670e-01 8.836942804642985427e-01 8.836947261017935595e-01 2.449999999999999956e-01 5.999999999999999778e-01
9.472809319953179319e-01 8.743925129277578812e-01 8.744338790691759122e-01 2.449999999999999956e-01 5.999999999999999778e-01
9.538642402245360863e-01 8.679334499941651071e-01 8.680645963247228813e-01 2.449999999999999956e-01 5.999999999999999778e-01
9.595532377642176369e-01 8.629241880419813437e-01 8.631568222267680390e-01 2.449999999999999956e-01 5.999999999999999778e-01
9.650802090900115759e-01 8.575892854534505894e-01 8.577120553317749696e-01 2.449999999999999956e-01 5.999999999999999778e-01
9.733051329057842427e-01 8.504576430147944288e-01 8.504808788016999799e-01 2.449999999999999956e-01 5.999999999999999778e-01
9.781127721349832660e-01 8.460415705013480947e-01 8.460428633635991291e-01 2.449999999999999956e-01 5.999999999999999778e-01
9.869674966829495855e-01 8.388887829575393251e-01 8.389212063904772920e-01 2.449999999999999956e-01 5.999999999999999778e-01
9.929359474586265666e-01 8.334091745179100785e-01 8.335159971240125865e-01 2.449999999999999956e-01 5.999999999999999778e-01
1.003126851099186201e+00 8.239934240830927292e-01 8.241746214743344012e-01 2.449999999999999956e-01 5.999999999999999778e-01
1.007676855782800196e+00 8.203730410902666526e-01 8.204718232443490855e-01 2.449999999999999956e-01 5.999999999999999778e-01
1.016003580498638703e+00 8.135411582099766337e-01 8.135530815201788002e-01 2.449999999999999956e-01 5.999999999999999778e-01
1.021327658575253094e+00 8.089733693491720778e-01 8.089738919073822254e-01 2.449999999999999956e-01 5.999999999999999778e-01
1.030687152886613944e+00 8.006930404115487621e-01 8.007590165531232040e-01 2.449999999999999956e-01 5.999999999999999778e-01
1.036895341172906271e+00 7.954752750758031787e-01 7.956461149859789250e-01 2.443469172478968388e-01 5.999999999999999778e-01
1.045344329300293307e+00 7.887023197283261622e-01 7.888621734132076346e-01 3.893269216191698745e-01 5.999999999999999778e-01
1.052479058605076290e+00 7.836211718124973524e-01 7.836699710206492808e-01 2.425504956530973866e-01 5.999999999999999778e-01
1.060980619754146037e+00 7.757219923981415466e-01 7.757220307318464236e-01 3.861732873756431594e-01 5.999999999999999778e-01
1.067924984475360439e+00 7.707848761870742527e-01 7.708139996053993137e-01 2.406220999408099082e-01 5.999999999999999778e-01
1.076153173650822525e+00 7.644615273700002822e-01 7.646072798702046036e-01 2.396910919805306794e-01 5.999999999999999778e-01
1.084752259345747705e+00 7.588787559809460070e-01 7.590756618952197998e-01 3.821781588548527342e-01 5.999999999999999778e-01
1.091439376338249723e+00 7.543733323274436353e-01 7.544478212949102813e-01 2.381671731942365255e-01 5.999999999999999778e-01
1.098720426537115769e+00 7.480813290226172585e-01 7.480886978297419665e-01 3.795412874791380675e-01 5.999999999999999778e-01
1.108794308004096063e+00 7.411191456175041381e-01 7.411499157732248655e-01 3.778759797855739677e-01 5.999999999999999778e-01
1.115205401023889209e+00 7.373784681926018880e-01 7.374959739851614238e-01 2.356243960977741914e-01 5.999999999999999778e-01
1.125130426787936289e+00 7.316245734815303159e-01 7.318392945070860689e-01 2.347758941760629270e-01 5.999999999999999778e-01
1.132810411703587095e+00 7.267402226760868444e-01 7.268096642602931423e-01 2.340214496390439769e-01 5.999999999999999778e-01
1.138835873056255554e+00 7.229363459143448578e-01 7.229475298075211942e-01 2.334421294711281902e-01 5.999999999999999778e-01
1.149177868705883343e+00 7.163559706391593451e-01 7.163838553775672136e-01 3.719321252906161446e-01 5.999999999999999778e-01
1.155025532966029056e+00 7.134085546451103266e-01 7.135123233404363496e-01 2.320268485010654469e-01 5.999999999999999778e-01
1.165502738887969736e+00 7.079016882092534768e-01 7.081348569420989891e-01 2.312202285413148539e-01 5.999999999999999778e-01
1.169917467453505111e+00 7.053916771797792418e-01 7.055257938755442604e-01 3.693261905301306602e-01 5.999999999999999778e-01
1.180076301172853448e+00 7.006206840315094553e-01 7.006299183677118236e-01 2.300944877551567846e-01 5.999999999999999778e-01
1.185911085350865646e+00 6.976833605784840131e-01 6.976869488196588698e-01 3.674448677167181376e-01 5.999999999999999778e-01
1.197702114842738474e+00 6.925229442682685477e-01 6.926650209381826073e-01 3.662396050251638391e-01 5.999999999999999778e-01
1.206360223222216810e+00 6.878786878742716437e-01 6.881175558273271431e-01 2.282176333740990604e-01 5.999999999999999778e-01
1.217664237774147562e+00 6.813108010169175444e-01 6.813449903142269060e-01 2.272017485471340414e-01 5.999999999999999778e-01
1.223514455896768105e+00 6.779424074588908944e-01 6.779431090580644304e-01 2.266914663587096812e-01 5.999999999999999778e-01
1.235289273030334423e+00 6.728874781827181017e-01 6.729741354621214811e-01 3.615137925109091488e-01 5.999999999999999778e-01
1.242194769355701833e+00 6.692777037102068949e-01 6.695118451289896466e-01 2.254267767693484414e-01 5.999999999999999778e-01
1.251240130027760022e+00 6.645494250029747585e-01 6.646982702057966375e-01 2.247047405308694734e-01 5.999999999999999778e-01
1.258144359899103559e+00 6.603125921060015724e-01 6.603514292682098885e-01 2.240527143902314999e-01 5.999999999999999778e-01
1.266382530937862239e+00 6.568565880966602544e-01 6.568574700657826559e-01 2.235286205098673817e-01 5.999999999999999778e-01
1.278306331995160194e+00 6.513221665145649819e-01 6.514518938812530191e-01 3.563484545315007690e-01 5.999999999999999778e-01
1.287079732068965754e+00 6.483314676198721482e-01 6.486110675693682603e-01 2.222916601354052446e-01 5.999999999999999778e-01
1.294581119118270784e+00 6.454477857554296039e-01 6.455509634657474738e-01 2.218326445198621211e-01 5.999999999999999778e-01
1.305519128877778323e+00 6.414075201410351923e-01 6.414078038881486643e-01 2.212111705832223163e-01 5.999999999999999778e-01
1.312635749988188216e+00 6.388142067577844418e-01 6.388474104554279220e-01 2.208271115683141939e-01 5.999999999999999778e-01
1.321909673380703643e+00 6.359743189883734216e-01 6.361702373319710890e-01 2.204255355997956634e-01 5.999999999999999778e-01
1.329321722264886318e+00 6.329762329175803171e-01 6.332213451894836975e-01 2.199832017784225657e-01 5.999999999999999778e-01
1.341311310991081696e+00 6.290404527714420491e-01 6.290656242235899143e-01 2.193598436335384982e-01 5.999999999999999778e-01
1.349750095686540030e+00 6.260526932858848648e-01 6.260590054392989323e-01 3.502541613054317438e-01 5.999999999999999778e-01
1.359967383098472204e+00 6.223773345212649799e-01 6.225136875133620018e-01 2.183770531270042836e-01 5.999999999999999778e-01
1.366334564565176324e+00 6.205123566720754935e-01 6.208154165416626125e-01 2.181223124812493863e-01 5.999999999999999778e-01
1.374922380852990456e+00 6.184164529216809036e-01 6.185495840895198771e-01 2.177824376134279705e-01 5.999999999999999778e-01
1.378784128460991409e+00 6.177018560755449528e-01 6.177669960156039197e-01 2.176650494023406046e-01 5.999999999999999778e-01
1.383310142605362891e+00 6.155599186345437346e-01 6.155759669559468517e-01 2.173363950433920277e-01 5.999999999999999778e-01
1.392995952907269963e+00 6.124608598566583240e-01 6.124832825262757074e-01 2.168724923789413506e-01 5.999999999999999778e-01
1.401318143762843693e+00 6.105332470036597403e-01 6.106838804140692911e-01 2.166025820621103881e-01 5.999999999999999778e-01
1.408505852778873635e+00 6.083369833803888849e-01 6.086678180093295643e-01 2.163001727013994513e-01 5.999999999999999778e-01
1.415738512723585529e+00 6.063526256329270225e-01 6.064884090739923739e-01 2.159732613610988450e-01 5.999999999999999778e-01
1.425072418484877090e+00 6.031931778489759699e-01 6.032033263130535117e-01 2.154804989469580323e-01 5.999999999999999778e-01
1.432240296033601590e+00 6.017421892318450816e-01 6.017533738085634187e-01 2.152630060712845128e-01 5.999999999999999778e-01
1.443174111436782425e+00 5.996476691286050098e-01 5.998254458075574780e-01 2.149738168711336217e-01 5.999999999999999778e-01
1.446825858828696854e+00 5.987539066967115797e-01 5.990321068261632576e-01 3.437677056382791863e-01 5.999999999999999778e-01
1.454736348572456262e+00 5.967701407975174455e-01 5.969499683062090556e-01 2.145424952459313583e-01 5.999999999999999778e-01
1.459801456143722032e+00 5.961910825484458831e-01 5.962681477640794370e-01 2.144402221646118933e-01 5.999999999999999778e-01
1.470304471482143382e+00 5.939242220529281635e-01 5.939249295240076609e-01 2.140887394286011269e-01 5.999999999999999778e-01
1.476254137258152355e+00 5.921696105000519017e-01 5.922094180302243105e-01 2.138314127045336521e-01 5.999999999999999778e-01
1.486898082308899749e+00 5.897044955923395060e-01 5.899644088254026864e-01 2.134946613238103974e-01 5.999999999999999778e-01
1.493065678217857517e+00 5.883600589243448420e-01 5.886096191951561973e-01 3.412663086068374874e-01 5.999999999999999778e-01
1.504280350689012558e+00 5.855303627464779614e-01 5.855603267694240444e-01 2.128340490154135844e-01 5.999999999999999778e-01
1.511421581511046552e+00 5.840439201045615203e-01 5.840451891053100031e-01 2.126067783657965005e-01 5.999999999999999778e-01
1.519945682431129930e+00 5.820920230682943286e-01 5.821735326394155141e-01 2.123260298959123160e-01 5.999999999999999778e-01
1.529108265078454876e+00 5.800305740907805152e-01 5.803385520813113541e-01 3.392812524995147405e-01 5.999999999999999778e-01
1.541316369123537644e+00 5.781053241270239784e-01 5.781867640803410868e-01 2.117280146120511519e-01 5.999999999999999778e-01
1.547044941225143022e+00 5.767598477184541217e-01 5.767735485245405469e-01 3.384256516458897801e-01 5.999999999999999778e-01
1.560314678386608644e+00 5.745443466735943305e-01 5.746195173796064815e-01 3.379086841711055889e-01 5.999999999999999778e-01
1.567137231564655675e+00 5.734076502318297131e-01 5.736341040601926622e-01 3.376721849744462323e-01 5.999999999999999778e-01
1.578100527405659204e+00 5.724686866864737711e-01 5.726334609741217108e-01 3.374320306337892372e-01 5.999999999999999778e-01
1.584839350481021425e+00 5.717970107234350285e-01 5.718398244771680794e-01 2.107759736715751897e-01 5.999999999999999778e-01
1.596032524600018210e+00 5.703362205444415522e-01 5.703516539099842131e-01 2.105527480864976264e-01 5.999999999999999778e-01
1.602824711973517058e+00 5.697933446985592454e-01 5.698992817221908425e-01 2.104848922583286153e-01 5.999999999999999778e-01
1.612285146628674726e+00 5.682901203696072434e-01 5.686550033673185567e-01 2.102982505050977613e-01 5.999999999999999778e-01
1.620177692541395986e+00 5.668742599916265501e-01 5.670115179296036922e-01 2.100517276894405538e-01 5.999999999999999778e-01
1.630934850530239899e+00 5.650795806716206737e-01 5.650821929064873128e-01 2.097623289359730747e-01 5.999999999999999778e-01
1.635486924899865135e+00 5.645621037796451080e-01 5.645692161351248961e-01 2.096853824202687400e-01 5.999999999999999778e-01
1.645016461976140043e+00 5.634315920468135896e-01 5.635672210078872535e-01 2.095350831511830769e-01 5.999999999999999778e-01
1.651027633183947074e+00 5.628052212828785761e-01 5.631050896573065456e-01 2.094657634485959652e-01 5.999999999999999778e-01
1.659987890881682304e+00 5.619655836547172711e-01 5.621272702603343774e-01 2.093190905390501511e-01 5.999999999999999778e-01
1.666698184682847028e+00 5.608197459215258363e-01 5.608606213726637924e-01 3.346065491294393235e-01 5.999999999999999778e-01
1.677732600453253120e+00 5.597896380347661127e-01 5.598058715604938840e-01 3.343534091745185566e-01 5.999999999999999778e-01
1.687384926732385271e+00 5.593684367086652065e-01 5.595414999898794539e-01 3.342899599975711067e-01 5.999999999999999778e-01
1.694469151650085825e+00 5.590180726985939375e-01 5.593691998656542541e-01 2.089053799798481492e-01 5.999999999999999778e-01
1.704343249770775337e+00 5.596855375309115477e-01 5.597738414055235534e-01 2.089660762108285219e-01 5.999999999999999778e-01
1.712055501532071311e+00 5.590359652528089640e-01 5.590404138298646908e-01 2.088560620744797092e-01 5.999999999999999778e-01
1.719795975896806883e+00 5.582227107782395947e-01 5.582499062352171970e-01 3.339799774964521406e-01 5.999999999999999778e-01
1.729521428815188777e+00 5.575840423237508059e-01 5.577921577535112085e-01 2.086688236630266924e-01 5.999999999999999778e-01
1.739015566763373988e+00 5.573614560214662506e-01 5.575935502727996651e-01 2.086390325409199498e-01 5.999999999999999778e-01
1.743911789670492096e+00 5.571313231841117375e-01 5.572436926458531614e-01 2.085865538968779687e-01 5.999999999999999778e-01
1.752420050216030756e+00 5.566918152488631311e-01 5.566982757640394075e-01 2.085047413646058945e-01 5.999999999999999778e-01
1.758857821624629558e+00 5.565186795666196007e-01 5.565313527520743264e-01 2.084797029128111490e-01 5.999999999999999778e-01
1.766083218690422285e+00 5.566301674139779720e-01 5.567384749977458691e-01 2.085107712496618859e-01 5.999999999999999778e-01
1.770410215658347219e+00 5.566232116436589106e-01 5.568336735125627435e-01 2.085250510268844004e-01 5.999999999999999778e-01
1.779612627625849486e+00 5.566656626493372562e-01 5.569044236856784957e-01 2.085356635528517744e-01 5.999999999999999778e-01
1.784794282876727811e+00 5.562023257945862831e-01 5.563135558968588246e-01 2.084470333845288015e-01 5.999999999999999778e-01
1.795210279687506238e+00 5.560510217961620594e-01 5.560514726432160826e-01 3.334523534343718509e-01 5.999999999999999778e-01
1.801259707453119141e+00 5.558671725870824032e-01 5.558928345230644830e-01 2.083839251784596613e-01 5.999999999999999778e-01
1.811845364280883386e+00 5.555004358239280515e-01 5.557287138810698135e-01 2.083593070821604665e-01 5.999999999999999778e-01
